,Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Rental status,Slots,Station type,Status,Subscription status,Date,Time
4446,2 rue Paul Dautier,2,2,0,0,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-pauldautier-2,STATION,78140,operational,4,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 22:53:00
4447,60 Avenue Victor Hugo,3,3,0,0,1,operational,Paris,paris-victorhugo-60,SPACE,75016,operational,2,full_station,ok,broken,2018-04-02 00:00:00,2020-05-29 04:28:00
4448,24 rue des Cheminots,0,0,0,0,0,nonexistent,Saint-Denis,saintdenis-cheminots-24,STATION,93200,future,0,station,scheduled,nonexistent,2018-04-05 00:00:00,2020-05-29 12:07:00
4449,19 Rue de l'ArrivÃ©e,0,0,1,1,0,nonexistent,Enghien-les-Bains,enghienlesbains-arrivee-19,STATION,95880,operational,3,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 22:13:00
4450,56 Rue La Fayette,0,0,0,0,2,operational,Paris,paris-lafayette-56,STATION,75009,operational,6,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 07:15:00
4451,81 avenue Ãdouard Vaillant,0,0,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-edouardvaillant-81,STATION,92100,operational,3,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 19:56:00
4452,422 Rue Saint-HonorÃ©,3,3,0,0,0,operational,Paris,paris-sainthonore-422,STATION,75008,operational,0,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 13:48:00
4453,2 rue Neuve Saint-Pierre,0,0,0,0,1,operational,Paris,paris-neuvesaintpierre-2,STATION,75004,operational,4,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 00:04:00
4454,98 rue de Turenne,2,2,0,0,1,operational,Paris,paris-turenne-98,STATION,75003,operational,2,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 12:20:00
4455,3 Rue Mongenot,4,4,0,0,0,operational,Saint-MandÃ©,saintmande-mongenot-3,STATION,94160,operational,0,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 16:15:00
4456,123 Grande Rue,0,0,0,1,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,92310,operational,5,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 15:57:00
4457,64 Rue de Fitzelin,2,2,0,1,0,nonexistent,Ãpinay-sur-Seine,epinaysurseine-fitzelin-64,STATION,93800,operational,2,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 00:01:00
4458,56 Rue Lacordaire,5,5,0,1,0,nonexistent,Paris,paris-lacordaire-56,STATION,75015,operational,0,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 06:38:00
4459,6 place Adolphe Max,4,4,0,0,0,nonexistent,Paris,paris-adolphemax-6,STATION,75009,operational,0,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 11:01:00
4460,1 place de Finlande,5,5,1,0,0,nonexistent,Colombes,colombes-finlande-1,STATION,92700,operational,0,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 15:43:00
4461,16 rue Guynemer,6,6,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-guynemer-16,STATION,92130,operational,0,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 11:46:00
4462,25 rue Constantine,0,0,1,0,0,operational,Paris,paris-constantine-25,STATION,75007,operational,1,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 21:23:00
4463,6 Rue Louis Blanc,0,0,0,0,2,operational,Paris,paris-louisblanc-6,STATION,75010,operational,5,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 23:47:00
4464,126 Avenue Philippe Auguste,0,0,0,0,2,operational,Paris,paris-philippeauguste-126,STATION,75011,operational,5,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 11:53:00
4465,24 Rue BarbÃ¨s,6,6,0,0,0,nonexistent,Montrouge,montrouge-barbes-24,STATION,92120,operational,0,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 11:25:00
4466,2 avenue de la Porte de Charenton,5,5,0,0,0,operational,Paris,paris-portedecharenton-2,STATION,75012,operational,1,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 07:09:00
4467,9 rue du 8 mai,0,0,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-8mai-9,STATION,93600,broken,0,station,closed,nonexistent,2018-04-05 00:00:00,2020-05-29 09:40:00
4468,1 rue FranÃ§oise Dolto,4,4,0,0,0,operational,Paris,paris-francoisedolto-1,STATION,75013,operational,1,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 12:37:00
4469,9 place Saint-Augustin,0,0,0,0,1,operational,Paris,paris-saintaugustin-9,STATION,75008,operational,3,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 19:30:00
4470,91 Rue du Faubourg Saint-HonorÃ©,0,0,0,0,0,broken,Paris,paris-sainthonore-91,STATION,75008,broken,0,station,closed,nonexistent,2018-04-01 00:00:00,2020-05-29 20:17:00
4471,28 Avenue du MarÃ©chal Joffre,2,2,0,0,0,nonexistent,Nanterre,nanterre-marechaljoffre-28,STATION,92000,operational,1,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 02:05:00
4472,35 Rue de Provence,0,0,0,0,0,nonexistent,Paris,paris-provence-35,STATION,75009,operational,4,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 00:04:00
4473,24 rue des Cheminots,0,0,0,0,0,nonexistent,Saint-Denis,saintdenis-cheminots-24,STATION,93200,future,0,station,scheduled,nonexistent,2018-04-06 00:00:00,2020-05-29 16:08:00
4474,42 bis avenue Georges Mandel,2,2,0,0,1,operational,Paris,paris-georgesmandel-42,STATION,75016,operational,4,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 06:50:00
4475,199 avenue Daumesnil,3,3,1,0,0,nonexistent,Paris,paris-daumesnil-199,STATION,75012,operational,0,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 05:26:00
4476,62 rue Pierre Charron,0,0,0,0,0,nonexistent,Paris,paris-pierrecharron-62,STATION,75008,broken,0,station,closed,nonexistent,2018-04-02 00:00:00,2020-05-29 09:11:00
4477,6 avenue du Mesnil,3,3,0,0,0,nonexistent,Saint-Maur,saintmaur-mesnil-6,STATION,94100,operational,0,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 22:05:00
4478,12 rue Chernoviz,2,2,0,1,0,nonexistent,Paris,paris-chernoviz-12,STATION,75016,operational,1,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 06:08:00
4479,12 rue Henri Sainte-Claire DÃ©ville,5,5,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-henrisainteclairedeville-12,STATION,92500,operational,1,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 16:22:00
4480,66 rue Henri Barbusse,1,1,0,0,2,operational,Paris,paris-henribarbusse-66,STATION,75014,operational,5,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 20:33:00
4481,30 avenue de Verdun,2,2,1,0,0,nonexistent,Villeneuve-la-Garenne,villeneuvelagarenne-verdun-30,STATION,92390,operational,2,station,ok,operational,2018-04-03 00:00:00,2020-05-29 22:22:00
4482,188 avenue de Paris,2,2,0,0,0,nonexistent,ChÃ¢tillon,chatillon-stalingrad-5,STATION,92320,operational,3,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 12:37:00
4483,17 boulevard Saint-Martin,0,0,0,0,0,nonexistent,Paris,paris-saintmartin-17,STATION,75003,operational,4,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 15:13:00
4484,14 rue Velpeau,4,4,0,1,0,nonexistent,Antony,antony-velpeau-14,STATION,92160,operational,1,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 14:13:00
4485,10 Avenue du Docteur Arnold Netter,3,3,0,0,1,operational,Paris,paris-arnoldnetter-10,STATION,75012,operational,2,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 03:03:00
4486,1 Avenue Gambetta,3,3,0,0,1,operational,Paris,paris-gambetta-1,STATION,75020,operational,3,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 13:24:00
4487,32 rue Robert Marchand,4,4,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,STATION,92260,operational,2,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 19:32:00
4488,4 rue Pouchet,1,1,0,0,1,operational,Paris,paris-pouchet-4,STATION,75017,operational,2,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 23:23:00
4489,123 Rue du Faubourg Saint-HonorÃ©,3,3,0,0,0,operational,Paris,paris-sainthonore-123,STATION,75008,operational,1,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 11:15:00
4490,8 Avenue de la Porte de Montrouge,6,6,0,0,0,operational,Paris,paris-portedemontrouge-8,STATION,75014,operational,0,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 00:21:00
4491,36 Boulevard Louise Michel,2,2,0,2,0,nonexistent,Gennevilliers,gennevilliers-louisemichel-36,STATION,92230,operational,2,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 14:13:00
4492,35 rue Vauvenargues,0,0,0,0,1,operational,Paris,paris-vauvenargues-35,STATION,75018,operational,5,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 09:59:00
4493,126 rue d'Aubervilliers,3,3,0,0,0,operational,Paris,paris-aubervilliers-126,STATION,75019,operational,2,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 20:39:00
4494,88 Avenue Ledru-Rollin,3,3,0,1,2,operational,Paris,paris-ledrurollin-88,STATION,75012,operational,2,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 01:51:00
4495,29 quai Austerlitz,0,0,0,0,0,nonexistent,Paris,paris-quaidausterlitz-parking,PARKING,75013,broken,0,station,closed,nonexistent,2018-04-04 00:00:00,2020-05-29 21:33:00
4496,335 rue Gabriel PÃ©ri,1,1,0,0,0,nonexistent,Colombes,colombes-gabrielperi-335,STATION,92700,operational,4,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 08:54:00
4497,330 rue des PyrÃ©nÃ©es,4,4,0,0,0,operational,Paris,paris-pyrenees-330,SPACE,75020,operational,0,full_station,ok,broken,2018-04-06 00:00:00,2020-05-29 06:20:00
4498,210 rue de Courcelles,0,0,0,0,1,operational,Paris,paris-courcelles-210,STATION,75017,operational,5,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 09:49:00
4499,5 Rue Henry Brisson,2,2,0,0,1,operational,Paris,paris-henrybrisson-5,STATION,75018,operational,2,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 07:03:00
4500,5 rue FrÃ©dÃ©rick LemaÃ®tre,5,5,0,0,0,operational,Paris,paris-fredericklemaitre-5,STATION,75020,operational,1,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 00:50:00
4501,106 rue VercingÃ©torix,0,0,0,0,0,broken,Paris,paris-vercingetorix-106,STATION,75014,broken,0,station,closed,nonexistent,2018-04-06 00:00:00,2020-05-29 06:55:00
4502,63 Boulevard Richard Lenoir,0,0,0,0,2,operational,Paris,paris-richardlenoir-63,STATION,75011,operational,5,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 20:35:00
4503,215 rue Henri Barbusse,5,5,0,0,0,nonexistent,Argenteuil,argenteuil-henribarbusse-215,STATION,95100,operational,1,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 21:30:00
4504,1 Rue de WolfenbÃ¼ttel,4,4,0,1,0,nonexistent,SÃ¨vres,sevres-wolfenbuttel-1,STATION,92310,operational,0,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 10:19:00
4505,12 rue Larmeroux,1,1,0,0,0,nonexistent,Vanves,vanves-larmeroux-12,STATION,92170,operational,3,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 17:18:00
4506,17 rue Jean-Pierre Timbaud,1,1,0,0,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-jeanpierretimbaud-17,STATION,94120,operational,5,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 09:38:00
4507,15 bis rue de Tolbiac,2,2,0,0,0,nonexistent,Paris,paris-tolbiac-15,STATION,75013,operational,1,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 18:06:00
4508,8 rue de Rome,4,4,0,0,0,nonexistent,Rosny-sous-Bois,rosnysousbois-rome-8,STATION,93110,operational,1,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 22:03:00
4509,98 avenue Albert 1er,0,0,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-albert1er-98,STATION,92500,operational,6,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 06:55:00
4510,107 Quai de Valmy,1,1,0,1,1,operational,Paris,paris-valmy-107,STATION,75010,operational,2,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 19:16:00
4511,5 rue de Mesly,3,3,0,0,0,nonexistent,CrÃ©teil,creteil-mesly-5,STATION,94000,operational,3,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 08:53:00
4512,134 boulevard National,6,6,0,0,0,nonexistent,Nanterre,nanterre-national-134,STATION,92000,operational,0,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 13:16:00
4513,2 rue Henri Martin,5,5,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-henrimartin-2,STATION,92100,operational,1,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 01:24:00
4514,2 avenue de l'Ãpi dâOr,5,5,0,0,0,nonexistent,Villejuif,villejuif-epidor-2,STATION,94800,operational,1,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 17:34:00
4515,36 Boulevard Louise Michel,2,2,0,2,0,nonexistent,Gennevilliers,gennevilliers-louisemichel-36,STATION,92230,operational,2,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 19:23:00
4516,24 Avenue d'IÃ©na,3,3,0,0,0,nonexistent,Paris,paris-iena-24,STATION,75016,operational,0,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 14:20:00
4517,9 rue Ernest Renan,3,3,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-ernestrenan-9,STATION,92130,operational,1,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 16:01:00
4518,33 boulevard Carnot,0,0,0,0,0,nonexistent,Bourg-la-Reine,bourglareine-carnot-33,STATION,92340,operational,5,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 19:26:00
4519,90 boulevard National,0,0,0,0,0,nonexistent,La Garenne-Colombes,lagarennecolombes-national-90,STATION,92250,operational,6,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 13:13:00
4520,32 boulevard Jean-Baptiste Oudry,2,2,0,0,0,nonexistent,CrÃ©teil,creteil-jeanbaptisteoudry-32,STATION,94000,operational,2,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 23:55:00
4521,181 quater Avenue de Clichy,0,0,0,1,0,nonexistent,Paris,paris-clichy-181,STATION,75017,operational,3,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 19:39:00
4522,108 Rue Balard,0,0,1,0,1,operational,Paris,paris-balard-108,STATION,75015,operational,4,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 17:41:00
4523,76 rue Botzaris,0,0,0,0,0,nonexistent,Paris,paris-botzaris-76,STATION,75019,operational,2,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 11:46:00
4524,108 Rue Jouffroy d'Abbans,1,1,0,0,1,operational,Paris,paris-jouffroydabbans-108,STATION,75017,operational,4,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 04:38:00
4525,50 rue Botzaris,4,4,0,0,1,operational,Paris,paris-botzaris-50,STATION,75019,operational,2,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 13:51:00
4526,1 rue Dewoittine,4,4,0,0,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-dewoittine-1,STATION,78140,operational,2,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 05:01:00
4527,36 Boulevard Richard Lenoir,1,1,0,0,0,nonexistent,Paris,paris-richardlenoir-36,STATION,75011,operational,1,station,ok,nonexistent,2018-04-01 00:00:00,2020-05-29 18:07:00
4528,61 quai Blanqui,0,0,0,0,0,nonexistent,Alfortville,alfortville-blanqui-61,STATION,94140,broken,0,station,closed,nonexistent,2018-04-04 00:00:00,2020-05-29 09:05:00
4529,1 rue Velpeau,3,3,0,1,0,nonexistent,Paris,paris-sevresbabylone-parking,PARKING,75007,operational,1,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 12:36:00
4530,4 boulevard Anatole France,4,4,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-anatolefrance-4,STATION,92100,operational,1,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 00:13:00
4531,28 Rue de Paradis,1,1,0,1,0,operational,Paris,paris-paradis-28,STATION,75010,operational,1,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 20:54:00
4532,20 Avenue Lombard,5,5,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-lombard-20,STATION,92260,operational,1,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 04:26:00
4533,46 quai de la RapÃ©e,2,2,0,0,1,operational,Paris,paris-rapee-46,STATION,75012,operational,4,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 07:48:00
4534,44 avenue de la Marne,3,3,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-marne-44,STATION,92600,operational,0,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 02:22:00
4535,100 rue de la Commune de Paris,0,0,0,0,0,nonexistent,Romainville,romainville-communedeparis-100,STATION,93230,operational,4,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 20:02:00
4536,2 avenue Matignon,0,0,0,0,2,operational,Paris,paris-matignon-2,STATION,75008,operational,5,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 14:12:00
4537,140 Avenue de la RÃ©publique,3,3,0,0,0,nonexistent,ChÃ¢tillon,chatillon-republique-140,STATION,92320,operational,2,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 06:36:00
4538,17 Avenue Louis Pasteur,4,4,0,1,0,nonexistent,Bagneux,bagneux-louispasteur-17,STATION,92220,operational,0,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 05:52:00
4539,2 rue du Charolais,0,0,0,0,1,operational,Paris,paris-charolais-2,STATION,75012,operational,6,station,ok,nonexistent,2018-04-09 00:00:00,2020-05-29 11:03:00
4540,14 rue Censier,5,5,0,0,1,operational,Paris,paris-censier-14,STATION,75005,operational,1,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 02:07:00
4541,5 Rue Henry Brisson,1,1,0,0,0,operational,Paris,paris-henrybrisson-5,STATION,75018,operational,3,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 22:21:00
4542,58 Rue Monge,3,3,0,0,0,operational,Paris,paris-monge-58,STATION,75005,operational,0,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 00:43:00
4543,53 rue Henri PoincarÃ©,0,0,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-henripoincare-53,STATION,92600,broken,0,station,closed,nonexistent,2018-04-04 00:00:00,2020-05-29 15:43:00
4544,221 rue Saint-Jacques,0,0,0,0,0,nonexistent,Paris,paris-saintjacques-221,STATION,75005,operational,4,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 18:35:00
4545,120 boulevard du Montparnasse,0,0,0,0,0,nonexistent,Paris,paris-montparnasseraspail-parking,PARKING,75014,broken,0,station,closed,nonexistent,2018-04-07 00:00:00,2020-05-29 08:20:00
4546,3 Rue Yves Toudic,0,0,0,0,0,broken,Paris,paris-yvestoudic-3,STATION,75010,broken,0,station,closed,nonexistent,2018-04-06 00:00:00,2020-05-29 04:48:00
4547,63 avenue d'IÃ©na,0,0,0,0,0,nonexistent,Paris,paris-iena-63,STATION,75016,operational,5,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 04:19:00
4548,78 Avenue du Maine,0,0,0,0,1,operational,Paris,paris-maine-78,SPACE,75014,operational,3,full_station,ok,operational,2018-04-07 00:00:00,2020-05-29 22:28:00
4549,10 Rue du Ranelagh,1,1,0,0,0,nonexistent,Paris,paris-ranelagh-10,STATION,75016,operational,4,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 08:10:00
4550,1 rue de YÃ©limanÃ©,3,3,0,0,0,nonexistent,Montreuil,montreuil-yelimane-1,STATION,93100,operational,2,station,ok,nonexistent,2018-04-06 00:00:00,2020-05-29 12:15:00
4551,77 Rue Jean de la Fontaine,4,4,0,0,0,nonexistent,Paris,paris-jeandelafontaine-77,STATION,75016,operational,0,station,ok,nonexistent,2018-04-08 00:00:00,2020-05-29 00:56:00
4552,183 Rue des Renouillers,0,0,0,0,0,nonexistent,Colombes,colombes-renouillers-183,STATION,92700,broken,0,station,closed,nonexistent,2018-04-06 00:00:00,2020-05-29 01:19:00
4553,19 Rue de l'ArrivÃ©e,0,0,2,0,0,nonexistent,Enghien-les-Bains,enghienlesbains-arrivee-19,STATION,95880,operational,4,station,ok,nonexistent,2018-04-04 00:00:00,2020-05-29 11:11:00
4554,7 rue La Fayette,0,0,0,0,1,operational,Paris,paris-lafayette-7,STATION,75009,operational,4,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 13:41:00
4555,52 rue de ChÃ¢teau Landon,3,3,0,0,0,nonexistent,Paris,paris-chateaulandon-52,STATION,75010,operational,1,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 12:23:00
4556,211 Rue de Versailles,3,3,0,0,0,nonexistent,Ville-d'Avray,villedavray-versailles-211,STATION,92410,operational,2,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 05:17:00
4557,21 Boulevard des Invalides,0,0,0,0,2,operational,Paris,paris-invalides-21,STATION,75007,operational,6,station,ok,nonexistent,2018-04-07 00:00:00,2020-05-29 03:11:00
4558,61 rue Pierre Brossolette,5,5,0,0,0,nonexistent,Montreuil,montreuil-pierrebrossolette-61,STATION,93100,operational,1,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 02:36:00
4559,140 Avenue de la RÃ©publique,1,1,0,0,0,nonexistent,ChÃ¢tillon,chatillon-republique-140,STATION,92320,operational,4,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 17:38:00
4560,204 rue dâEstienne dâOrves,2,2,0,0,0,nonexistent,VerriÃ¨res-le-Buisson,verriereslebuisson-destiennedorves-204,STATION,91370,operational,4,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 22:18:00
4561,57 Rue de l'ÃgalitÃ©,6,6,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-egalite-57,STATION,92130,operational,0,station,ok,nonexistent,2018-04-05 00:00:00,2020-05-29 19:41:00
4562,2 rue Neuve Saint-Pierre,3,3,0,0,0,operational,Paris,paris-neuvesaintpierre-2,STATION,75004,operational,1,station,ok,nonexistent,2018-04-03 00:00:00,2020-05-29 09:20:00
4563,1 rue Jules LefÃ¨bvre,3,3,0,0,1,operational,Paris,paris-juleslefebvre-1,STATION,75009,operational,2,station,ok,nonexistent,2018-04-02 00:00:00,2020-05-29 02:58:00
4564,81 Avenue de la Division Leclerc,0,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-divisionleclerc-81,STATION,92290,broken,0,station,closed,nonexistent,2018-04-06 00:00:00,2020-05-29 16:05:00
